,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
1929,BNB,DFT,1480942.48,262.83,BSC,1272.037869151762,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
1930,BNB,DFT,55952.14,63.40,BSC,88.40995456106724,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1931,BNB,DFT,85277.43,17.44,BSC,19.04820967356493,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
1932,BNB,DFT,5201.21,15.73,BSC,17.0307008501424,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
1933,BNB,DGNZ,11630.54,311.57,BSC,2125.3006685521786,FARM,https://degentoken.finance,2021-06-21,,,,some,Degen,DGNZ,https://degentoken.finance,https://rugdoc.io/project/degen/
1934,BNB,DGNZ,9100.06,38.48,BSC,46.90226348417947,FARM,https://degentoken.finance,2021-06-21,,,,some,Degen,DGNZ,https://degentoken.finance,https://rugdoc.io/project/degen/
1935,BNB,DINO,8525.39,500.16,BSC,14268.758230443003,FARM,https://dinopark.finance,2021-06-21,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
1936,BNB,DITTO,959892.31,81.10,BSC,124.81335636968778,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
1937,BNB,DITTO,554989.14,6.39,BSC,6.597983303858435,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1938,BNB,DITTO,4739.20,103.77,BSC,181.85644419915224,FARM,https://farm.hyperjump.fi,2021-06-21,,,,low,Hyperjump,ALLOY,https://farm.hyperjump.fi,https://rugdoc.io/project/hyperjump-fi/
1939,BNB,DJINNS,1762.79,549.09,BSC,23176.008586887514,FARM,http://djinn.gold,2021-06-21,,,,,,,,
1940,BNB,DND,15.96,0.02,BSC,0.020001994651042132,FARM,https://iron.finance/,2021-06-21,,,,,,,,
1941,BNB,DODO,5884027.51,66.15,BSC,93.6536940144594,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
1942,BNB,DODO,413969.11,8.57,BSC,8.946847602065633,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1943,BNB,DODO,9455.09,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
1944,BNB,DODO,103521.51,14.36,BSC,15.438964627768703,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
1945,BNB,DODO,286.18,221.62,BSC,811.1150296717038,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
1946,BNB,DODO,5012.26,152.14,BSC,356.4176115282463,FARM,https://pastafinance.com,2021-06-21,x,,,low,Pasta,PASTA,https://pastafinance.com,https://rugdoc.io/project/pastafinance/
1947,BNB,DODO,1986.69,134.34,BSC,282.2611490653082,FARM,https://limeswap.io,2021-06-21,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
1948,BNB,DODO,2457.07,301.37,BSC,1911.2196786655684,FARM,https://jaguarswap.com,2021-06-21,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
1949,BNB,DODO,389.08,0.00,BSC,0.0,FARM,https://vanillacake.farm,2021-06-21,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
1950,BNB,DODO,3378.15,24.21,BSC,27.38193435114642,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
1951,BNB,DOGE,12230928.05,31.82,BSC,37.44606233468668,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
1952,BNB,DOGE,2458330.54,48.62,BSC,62.5599165021639,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
1953,BNB,DOGE,27242.79,83.85,BSC,131.0671895579016,FARM,https://pool.mochiswap.io,2021-06-21,x,,,low,Mochi,MOCHI,https://pool.mochiswap.io,https://rugdoc.io/project/mochiswap/
1954,BNB,DOGE,1744411.34,29.44,BSC,34.21614487725486,FARM,https://app.wault.finance,2021-06-21,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
1955,BNB,DOGE,157884.61,9.42,BSC,9.876612581563426,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
1956,BNB,DOGE,8233.25,40.97,BSC,50.60197369103827,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
1957,BNB,DOGE,698.06,90.86,BSC,147.80475637614532,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
1958,BNB,DOGE,9137.83,423.65,BSC,6649.829890589575,FARM,https://mozartfinance.io,2021-06-21,,,,some,Mozart,PIANO,https://mozartfinance.io,https://rugdoc.io/project/mozart-v2/
1959,BNB,DOGE,2007.77,250.51,BSC,1114.0445983721731,FARM,https://bitblocks.finance,2021-06-21,,,,low,BitBlocks,BBKFI,https://bitblocks.finance,https://rugdoc.io/project/bitblocks/
1960,BNB,DOGE,101489.89,71.68,BSC,104.6430552161239,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
1961,BNB,DOGE,425019.70,81.52,BSC,125.7574505480398,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
1962,BNB,DOGE,6933.86,0.00,BSC,0.0,FARM,https://caramelswap.finance,2021-06-21,x,,,some,Caramel,CARAMEL,https://caramelswap.finance,https://rugdoc.io/project/caramelswap-finance/
1963,BNB,DOGE,1768.76,418.65,BSC,6324.29977337525,FARM,https://jaguarswap.com,2021-06-21,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
1964,BNB,DOGE,12.48,9446.09,BSC,3.046691564807483e+38,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
1965,BNB,DOGE,497.75,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-21,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
1966,BNB,DOGE,505.74,271.98,BSC,1402.5019152064183,FARM,https://www.elixir-swap.io,2021-06-21,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
1967,BNB,DOGE,846.98,143.71,BSC,319.6615158631733,FARM,https://dumplingdefi.finance,2021-06-21,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
1968,BNB,DOGE,191.85,555.67,BSC,24734.70832413625,FARM,https://dinopark.finance,2021-06-21,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
1969,BNB,DOGE,7831.69,4.18,BSC,4.268342525766644,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
1970,BNB,DOGE,1659122.20,153.09,BSC,360.75601388611415,FARM,https://biswap.org,2021-06-21,x,,,HIGH,Biswap,BSW,https://biswap.org,https://rugdoc.io/project/biswap/
1971,BNB,DOGE,1741.75,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
1972,BNB,DOGE,0.00,0,BSC,0.0,FARM,https://ketchupfinance.com,2021-06-21,x,,,some,Ketchup,KETCHUP,https://ketchupfinance.com,https://rugdoc.io/project/ketchup-finance/
1973,BNB,DOGE,975.94,142.13,BSC,313.1084284723986,FARM,https://brussels.worldswap.finance,2021-06-21,,,,,,,,
1974,BNB,DOGE,240.17,0.00,BSC,0.0,FARM,https://zeusfarmsdefi.com,2021-06-21,,,,,,,,
1975,BNB,DOGGY,4115571.61,171.94,BSC,455.8692382199669,FARM,https://www.bakeryswap.org,2021-06-21,,,,,,,,
1976,BNB,DONUT,758.10,440.48,BSC,7871.306280538529,FARM,https://donutdefi.com,2021-06-21,,,,some,Donut,DONUT,https://donutdefi.com,https://rugdoc.io/project/donutswapp/
1977,BNB,DOT,33714818.32,23.09,BSC,25.964129862217877,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
1978,BNB,DOT,3289754.20,36.33,BSC,43.78074023289506,FARM,https://apeswap.finance,2021-06-21,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
1979,BNB,DOT,3131623.13,5.66,BSC,5.822778925491234,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1980,BNB,DOT,3569768.09,4.97,BSC,5.095220657516553,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1981,BNB,DOT,310311.58,11.43,BSC,12.106834169990123,FARM,https://autofarm.network,2021-06-21,,,,,,,,
1982,BNB,DOT,142135.81,50.43,BSC,65.52498083959601,FARM,https://cafeswap.finance,2021-06-21,x,,86.0,,Brew,BREW,https://cafeswap.finance,https://www.certik.org/projects/cafeswap
1983,BNB,DOT,1589.09,52.53,BSC,69.03276098979316,FARM,https://donutdefi.com,2021-06-21,,,,some,Donut,DONUT,https://donutdefi.com,https://rugdoc.io/project/donutswapp/
1984,BNB,DOT,464817.96,78.43,BSC,118.9030093659253,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
1985,BNB,DOT,264968.32,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-21,,,,,Goose,GOOSE,https://www.goosedefi.com,https://www.certik.org/projects/ramenswap
1986,BNB,DOT,35017.52,76.11,BSC,113.89340050406491,FARM,https://pool.mochiswap.io,2021-06-21,x,,,low,Mochi,MOCHI,https://pool.mochiswap.io,https://rugdoc.io/project/mochiswap/
1987,BNB,DOT,539.87,0.00,BSC,0.0,FARM,http://slime.finance,2021-06-21,,,,low,Slime,SLIME,http://slime.finance,https://rugdoc.io/project/slime/
1988,BNB,DOT,7174385.71,16.70,BSC,18.17091320671942,FARM,https://app.wault.finance,2021-06-21,x,,,low,Wault,WAULT,https://app.wault.finance,https://rugdoc.io/project/wault/
1989,BNB,DOT,4210.14,178.81,BSC,495.20421954144905,FARM,hhttps://taco.finance/,2021-06-21,,,,,,,,
1990,BNB,DOT,25.99,429.82,BSC,7074.293443262321,FARM,https://www.coralfarm.finance/,2021-06-21,,,,,,,,
1991,BNB,DOT,61.88,902.83,BSC,746750.3607372163,FARM,https://www.coralfarm.finance/,2021-06-21,,,,,,,,
1992,BNB,DOT,0.00,0,BSC,0.0,FARM,https://julswap.com,2021-06-21,,,,,,,,
1993,BNB,DOT,15.02,0.00,BSC,0.0,FARM,https://app.blueswap.finance,2021-06-21,,,,low,Blueswap,BLUE,https://app.blueswap.finance,https://rugdoc.io/project/blueswap/
1994,BNB,DOT,26580.39,60.31,BSC,82.68666540445666,FARM,https://brickchain.finance,2021-06-21,,,,low,Brickchain,BRICK,https://brickchain.finance,https://rugdoc.io/project/brickchain/
1995,BNB,DOT,195.03,474.92,BSC,11100.777622132531,FARM,https://fullsail.finance,2021-06-21,,,,low,Fullsail,SAIL,https://fullsail.finance,https://rugdoc.io/project/fullsail/
1996,BNB,DOT,268.75,215.93,BSC,761.0117694839263,FARM,https://www.jiggly.finance,2021-06-21,,,,low,Jiggly,JIGG,https://www.jiggly.finance,https://rugdoc.io/project/jiggly/
1997,BNB,DOT,440875.53,8.43,BSC,8.794464195242192,FARM,https://app.swamp.finance,2021-06-21,,,,,,,,
1998,BNB,DOT,26918.71,7.95,BSC,8.273618665344795,FARM,https://swipe.org/farm,2021-06-21,,,,,,,,
1999,BNB,DOT,536.75,0.00,BSC,0.0,FARM,http://shitz.lol,2021-06-21,,,,,,,,
2000,BNB,DOT,1183.13,222.47,BSC,818.8452883163563,FARM,https://bscrunner.com,2021-06-21,,,,low,Runner,ENERGY,https://bscrunner.com,https://rugdoc.io/project/bscrunner/
2001,BNB,DOT,60444.12,5.58,BSC,5.738167579229292,FARM,https://pumpy.farm,2021-06-21,,,,low,Pumpy,PMP,https://pumpy.farm,https://rugdoc.io/project/pumpy-farm/
2002,BNB,DOT,112.68,529.89,BSC,19163.645801733015,FARM,https://royalswap.io,2021-06-21,,,,,,,,
2003,BNB,DOT,605.27,104.79,BSC,184.73781798073307,FARM,https://mooncakeswap.finance,2021-06-21,,,,low,Mooncake,MCAKE,https://mooncakeswap.finance,https://rugdoc.io/project/mooncakeswap/
2004,BNB,DOT,91.67,746.69,BSC,162121.81959519707,FARM,https://app.comos.finance/,2021-06-21,,,,,,,,
2005,BNB,DOT,6869.71,34.62,BSC,41.345338555807,FARM,https://muscle.finance,2021-06-21,x,,,some,Muscle,MUSCLE,https://muscle.finance,https://rugdoc.io/project/muscle-finance/
2006,BNB,DOT,6612.21,165.18,BSC,419.6958988700171,FARM,https://www.alchemistdefi.com,2021-06-21,x,,,low,Alchemist,MIST/AURUM,https://www.alchemistdefi.com,https://rugdoc.io/project/alchemist-defi/
2007,BNB,DOT,2267.35,165.29,BSC,420.26529980188354,FARM,https://pandayield.com,2021-06-21,,,,,,,,
2008,BNB,DOT,39540.11,130.30,BSC,267.17917367527247,FARM,https://marshmallowdefi.com,2021-06-21,x,,,low,Marshmallow,MASH/TOFY,https://marshmallowdefi.com,https://rugdoc.io/project/marshmellow-defi/
2009,BNB,DOT,300.28,276.38,BSC,1469.573000355401,FARM,https://mouse.farm,2021-06-21,,,,,,,,
2010,BNB,DOT,18.08,728.51,BSC,135643.31798455215,FARM,https://farm.borgswap.exchange,2021-06-21,,,,low,BorgSwap,KLING,https://farm.borgswap.exchange,https://rugdoc.io/project/borg-ftm-bsc/
2011,BNB,DOT,1440.95,113.20,BSC,209.6425078671261,FARM,https://goatswap.finance,2021-06-21,,,,high,GoatSwap,GOAT,https://goatswap.finance,https://rugdoc.io/project/goatswap-finance/
2012,BNB,DOT,395.82,196.63,BSC,610.6590511903381,FARM,https://thefarmingden.com,2021-06-21,,,,low,The Farming Den,TFT,https://thefarmingden.com,https://rugdoc.io/project/the-farming-den/
2013,BNB,DOT,12.52,2461.63,BSC,2216421988942.635,FARM,https://poseidonswap.com,2021-06-21,,,,,,,,
2014,BNB,DOT,8312.19,167.63,BSC,432.5264890612208,FARM,https://thelab.finance,2021-06-21,x,,,low,The Lab,LABO,https://thelab.finance,https://rugdoc.io/project/thelab-finance/
2015,BNB,DOT,14294.88,3.07,BSC,3.117477338998409,FARM,https://alpha.parthenon.finance,2021-06-21,,,,low,Parthenon Alpha,ALPHA,https://alpha.parthenon.finance,https://rugdoc.io/project/alpha-parthenon/
2016,BNB,DOT,206.77,184.65,BSC,530.8166472490682,FARM,https://jazzdefi.com,2021-06-21,,,,high,Jazz,JAZZ,https://jazzdefi.com,https://rugdoc.io/project/jazz/
2017,BNB,DOT,203.51,0.00,BSC,0.0,FARM,https://evodefi.com,2021-06-21,,,,low,Evodefi,GEN,https://evodefi.com,https://rugdoc.io/project/evo-defi/
2018,BNB,DOT,541.01,26.81,BSC,30.73492130888955,FARM,https://app.gametoken.finance,2021-06-21,,,,low,Gametoken,GME,https://app.gametoken.finance,https://rugdoc.io/project/gametoken/
2019,BNB,DOT,2937.25,90.86,BSC,147.80475637614532,FARM,https://limeswap.io,2021-06-21,x,,,low,Lime,LIME,https://limeswap.io,https://rugdoc.io/project/limeswap-io/
2020,BNB,DOT,2609.56,333.66,BSC,2670.025892644935,FARM,https://app.apache.finance/,2021-06-21,,,,,,,,
2021,BNB,DOT,60185.98,322.31,BSC,2375.314558467015,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
2022,BNB,DOT,42663.70,9.95,BSC,10.460349274288937,FARM,https://farms.pandaswap.xyz,2021-06-21,,,,some,Pandaswap,PNDA,https://farms.pandaswap.xyz,https://rugdoc.io/project/pandaswap-xyz/
2023,BNB,DOT,2286311.04,60.62,BSC,83.25293326428876,FARM,https://pantherswap.com,2021-06-21,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
2024,BNB,DOT,9308.80,0.00,BSC,0.0,FARM,https://caramelswap.finance,2021-06-21,x,,,some,Caramel,CARAMEL,https://caramelswap.finance,https://rugdoc.io/project/caramelswap-finance/
2025,BNB,DOT,1084.10,354.13,BSC,3292.767757652633,FARM,https://plumcake.finance,2021-06-21,xx,,,low,Plumcake,PLUM,https://plumcake.finance,https://rugdoc.io/project/plumcake-finance/
2026,BNB,DOT,3123.46,355.61,BSC,3342.863469292274,FARM,https://jaguarswap.com,2021-06-21,,,,low,Jaguar,JAGUAR,https://jaguarswap.com,https://rugdoc.io/project/jaguarswap/
2027,BNB,DOT,11814.02,71.39,BSC,104.05160752528903,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
2028,BNB,DOT,3086.45,65.24,BSC,91.90257681561704,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
2029,BNB,DOT,2864.75,91.90,BSC,150.38887051382937,FARM,https://zombie-farm.com,2021-06-21,x,,,low,Zombie,Various,https://zombie-farm.com,https://rugdoc.io/project/zombie-farm-graves/
2030,BNB,DOT,1925.37,136.39,BSC,290.1488236093806,FARM,https://degentoken.finance,2021-06-21,,,,some,Degen,DGNZ,https://degentoken.finance,https://rugdoc.io/project/degen/
2031,BNB,DOT,116.67,1010.72,BSC,2137003.6376054143,FARM,https://tapswap.finance,2021-06-21,x,,,some,Tap,TAPS,https://tapswap.finance,https://rugdoc.io/project/tapswap-money/
2032,BNB,DOT,491695.73,131.89,BSC,273.0427550251694,FARM,https://coinswap.space/,2021-06-21,,,,,,,,
2033,BNB,DOT,963.08,62.74,BSC,87.17267432175657,FARM,https://www.pulsar.farm,2021-06-21,,,,low,Pulsar,PUL,https://www.pulsar.farm,https://rugdoc.io/project/pulsar/
2034,BNB,DOT,1363.00,0.00,BSC,0.0,FARM,https://vanillacake.farm,2021-06-21,x,,,some,Vanillacake,VCAKE,https://vanillacake.farm,https://rugdoc.io/project/vanillacake/
2035,BNB,DOT,812.86,0.00,BSC,0.0,FARM,https://garudaswap.finance,2021-06-21,x,,,some,Garuda,GARUDA,https://garudaswap.finance,https://rugdoc.io/project/garudaswap/
2036,BNB,DOT,587.21,234.25,BSC,932.9616414424195,FARM,https://www.elixir-swap.io,2021-06-21,,,,high,Elixir,ELXR,https://www.elixir-swap.io,https://rugdoc.io/project/elixir-swap/
2037,BNB,DOT,0.47,0.00,BSC,0.0,FARM,https://gatorswap.xyz,2021-06-21,xx,,,low,Gator,GATOR,https://gatorswap.xyz,https://rugdoc.io/project/gatorswap/
2038,BNB,DOT,1568.08,77.63,BSC,117.16247760411717,FARM,https://dumplingdefi.finance,2021-06-21,,,,low,Dumpling,SDUMP,https://dumplingdefi.finance,https://rugdoc.io/project/dumpling-defi/
2039,BNB,DOT,0.08,299250.45,BSC,,FARM,https://www.grizzlyswap.com,2021-06-21,,,,low,Grizzly,GRZ,https://www.grizzlyswap.com,https://rugdoc.io/project/grizzlyswap/
2040,BNB,DOT,40948.29,18.22,BSC,19.979959658845292,FARM,https://dinopark.finance,2021-06-21,,,,low,Dinopark,DINO,https://dinopark.finance,https://rugdoc.io/project/dinopark/
2041,BNB,DOT,393485.45,24.16,BSC,27.318301456849746,FARM,https://ten.finance,2021-06-21,x,,90.0,,TenFi,TENFI,https://ten.finance,https://www.certik.org/projects/tenfinance
2042,BNB,DOT,2984.70,27.40,BSC,31.507961510657957,FARM,https://frankenstein.finance,2021-06-21,x,,,HIGH,Frankenstein,FRANK,https://frankenstein.finance,https://rugdoc.io/project/frankenstein/
2043,BNB,DOT,4157336.52,106.92,BSC,190.84987066502794,FARM,https://biswap.org,2021-06-21,x,,,HIGH,Biswap,BSW,https://biswap.org,https://rugdoc.io/project/biswap/
2044,BNB,DOT,2008.52,0.00,BSC,0.0,FARM,https://gocerberus.finance,2021-06-21,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
2045,BNB,DOT,4620.39,169.19,BSC,440.8602857639631,FARM,https://oni.exchange,2021-06-21,,,,low,Oni,ONI,https://oni.exchange,https://rugdoc.io/project/oni-exchange/
2046,BNB,DOT,73.53,626.57,BSC,49796.11309965478,FARM,https://kappa.parthenon.finance,2021-06-21,,,,,,,,
2047,BNB,DOT,30108.75,11.11,BSC,11.74877605565352,FARM,https://mars.cosmos.farm,2021-06-21,x,,,some,Cosmos Farm (MARS),MARS,https://mars.cosmos.farm,https://rugdoc.io/project/cosmos-mars/
2048,BNB,DOT,1381.48,337.93,BSC,2789.7425486743755,FARM,https://kesef.finance,2021-06-21,,,,Not Eligible,Kesef Finance,KSF,https://kesef.finance,https://rugdoc.io/project/kesef-finance/
2049,BNB,DOT,179091.84,32.55,BSC,38.45219933334791,FARM,https://lazymint.finance,2021-06-21,x,,,some,Lazymint,LAZY,https://lazymint.finance,https://rugdoc.io/project/lazymint/
2050,BNB,DOT,9778.75,103.05,BSC,179.84005820197822,FARM,https://werewolf.farm,2021-06-21,x,,,low,Werewolf,WEREWOLF,https://werewolf.farm,https://rugdoc.io/project/werewolf-farm/
2051,BNB,DOT,7434.00,50.90,BSC,66.3036958779242,FARM,https://antswap.fi,2021-06-21,,,,some,Ant,ANT,https://antswap.fi,https://rugdoc.io/project/antswap/
2052,BNB,DOT,323282.81,1782.14,BSC,3603463083.79402,FARM,https://lavacake.finance,2021-06-21,x,,,some,Lavacake,LAVA,https://lavacake.finance,https://rugdoc.io/project/lava-cake/
2053,BNB,DOT,463642.34,115.16,BSC,215.75206769063772,FARM,https://farmhero.io,2021-06-21,,,,high,FarmHero,FARMHERO,https://farmhero.io,https://rugdoc.io/project/farmhero/
2054,BNB,DOT,2955.90,295.31,BSC,1793.889504914916,FARM,https://antdefi.io,2021-06-21,,,,low,Ant/SafeAnt Defi,ANT/SAFEANT,https://antdefi.io,https://rugdoc.io/project/ant-defi/
2055,BNB,DOT,123.76,1063.40,BSC,3566801.6028762185,FARM,https://www.andromedadefi.com,2021-06-21,,,,low,Andromeda,ADR,https://www.andromedadefi.com,https://rugdoc.io/project/andromeda/
2056,BNB,DOT,42965.54,118.86,BSC,227.6149794983396,FARM,https://www.venomswap.net,2021-06-21,,,,low,VenomSwap,VENOM,https://www.venomswap.net,https://rugdoc.io/project/venom-swap/
2057,BNB,DOT,53.50,2333.25,BSC,664460381400.4255,FARM,https://www.blacksheepdefi.com,2021-06-21,,,,low,Blacksheep,BLACKSHEEP,https://www.blacksheepdefi.com,https://rugdoc.io/project/blacksheep-finance/
2058,BNB,DOT,5436.51,139.39,BSC,301.98523441983724,FARM,https://mu.parthenon.finance,2021-06-21,,,,,,,,
2059,BNB,DOT,26067.19,0,BSC,0.0,FARM,https://money-pocket.dollaremon.fi,2021-06-21,,,,,,,,
2060,BNB,DOT,37543.84,0.00,BSC,0.0,FARM,https://cottonfarm.app,2021-06-21,,,,,,,,
2061,BNB,DOT,925.73,261.17,BSC,1249.6096969652476,FARM,https://krustykrab.finance,2021-06-21,,,,,,,,
2062,BNB,DOT,0.28,543529.85,BSC,,FARM,https://aliendefi.com,2021-06-21,,,,,,,,
2063,BNB,DOT,5066588.60,48.26,BSC,61.97652576673147,FARM,https://mdex.com,2021-06-21,,,,,,,,
2064,BNB,DSL,3312.93,584.87,BSC,33007.18210051248,FARM,https://apoyield.com,2021-06-21,,,,,,,,
2065,BNB,DUB,76.05,456.00,BSC,9192.109157640818,FARM,https://brussels.worldswap.finance,2021-06-21,,,,,,,,
2066,BNB,DUSK,1480560.80,52.58,BSC,69.11717692513213,FARM,https://pancakeswap.finance,2021-06-21,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
