,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
3243,BOO,FTM,8791051.65,0,FANTOM,0.0,FARM,https://shadowswap.app,2021-06-28,https://shadowswap.app,FANTOM,F
3244,BOO,FTM,8842751.93,77197.42,FANTOM,1.2944255506939914e+182,FARM,https://rediant.finance,2021-06-28,https://rediant.finance,FANTOM,C
3245,BOO,FTM,19826.41,714.34,FANTOM,118033.12421407436,FARM,https://app.spoon.finance,2021-06-28,https://app.spoon.finance,FANTOM,F
3246,BOOTY,,188472.51,161.24,MATIC,399.7056493166392,FARM,https://piratedice.xyz,2021-06-28,https://piratedice.xyz,MATIC,C
3247,BOOTY,USDC,144377.42,757.43,MATIC,180123.26087645834,FARM,https://piratedice.xyz,2021-06-28,https://piratedice.xyz,MATIC,C
3248,BOOTY,WMATIC,98915.62,894.45,MATIC,688099.2805227325,FARM,https://piratedice.xyz,2021-06-28,https://piratedice.xyz,MATIC,C
3249,BOP,USDC,1367.785237,3.31,SOL,,POOL,Raydium,2021-06-28,Raydium,SOL,B
3250,BOR,,230.48,300.45,BSC,1892.9512274105252,FARM,https://mouse.farm,2021-06-28,https://mouse.farm,BSC,D
3251,BOR,BNB,243.00,284.97,BSC,1609.2387597528489,FARM,https://mouse.farm,2021-06-28,https://mouse.farm,BSC,D
3252,BOR,BNB,387.82,25.40,BSC,28.905792759567284,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,BSC,F
3253,BOR,ETH,397492.0,49.52,ETH,64.02757723168888,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
3254,BOR,ETH,217991.7701972,20.41813728,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
3255,BORG,AURORA,28.08,3557.65,FANTOM,5.5373268122974104e+16,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3256,BORG,FTM,715.63,135.68,FANTOM,287.3987904250103,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3257,BORG,FTM,1065.90,21.04,FANTOM,23.40968191136308,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
3258,BORG,SON,319.75,367.25,FANTOM,3763.4563733827554,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3259,BORG,fUSDT,426.43,51.60,FANTOM,67.47026198702395,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
3260,BORG-LP,BORG-LP,514.89,312.62,BSC,2148.589248349766,FARM,https://farm.borgswap.exchange,2021-06-28,https://farm.borgswap.exchange,BSC,C
3261,BORGDAI,AURORA,175.55,829.21,FANTOM,363744.7545857679,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3262,BORGDAI,DAI,707.63,189.94,FANTOM,564.9056705886879,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3263,BORGDAI,FTM,457.68,209.09,FANTOM,704.4059916055842,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3264,BORGDAI,FTM,505.12,46.34,FANTOM,58.90019026790034,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
3265,BORGDAI,SON,181.17,1071.01,FANTOM,3840526.4083669963,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3266,BORGDAI,fUSDT,1814.31,74.22,FANTOM,109.89693058484038,FARM,https://ftm.borgswap.exchange,2021-06-28,https://ftm.borgswap.exchange,FANTOM,C
3267,BORGDAI,fUSDT,160.87,165.43,FANTOM,420.9908917881527,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
3268,BORING,BNB,782949.51,94.41,BSC,156.7367637677455,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
3269,BORING,BNB,602810.77,191.36,BSC,574.364925291563,FARM,https://app.wault.finance,2021-06-28,https://app.wault.finance,BSC,B
3270,BOSON,ETH,10808.688825899999,197.50755203999998,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3271,BPF,DAI,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3272,BPF,ETH,4493.363375600001,0.5397386399999999,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3273,BPF,MIR,111.4881062,0.06791016000000001,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3274,BPF,USDC,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3275,BPF,USDT,0.0,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3276,BPT,ETH,64124.0,102.32,ETH,,FARM,https://app.sushi.com/farms/,2021-06-28,https://app.sushi.com/farms/,ETH,A
3277,BPUL,,93088.79,2177.80,MATIC,153690881785.19662,FARM,https://www.polypulsar.farm,2021-06-28,https://www.polypulsar.farm,MATIC,C
3278,BPUL,BNT,180609.41,4511.72,MATIC,2.982074603905618e+20,FARM,https://www.polypulsar.farm,2021-06-28,https://www.polypulsar.farm,MATIC,C
3279,BPUL,WMATIC,188320.34,3755.35,MATIC,3.339804274383752e+17,FARM,https://www.polypulsar.farm,2021-06-28,https://www.polypulsar.farm,MATIC,C
3280,BRAP,ETH,189.7707988,0.0,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3281,BREE,ETH,9975.2608329,1.9369127999999998,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3282,BREW,,9028.60,21535.89,MATIC,3.253728525958755e+75,FARM,https://polybrew.finance,2021-06-28,https://polybrew.finance,MATIC,C
3283,BREW,,113.20,366.94,BSC,3751.6170912628795,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3284,BREW,BNB,116.03,357.99,BSC,3424.974238810398,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3285,BREW,USDC,794.51,254314.08,MATIC,,FARM,https://polybrew.finance,2021-06-28,https://polybrew.finance,MATIC,C
3286,BREW,USDC,1018.48,200677.26,MATIC,4.621328379425574e+298,FARM,https://polybrew.finance,2021-06-28,https://polybrew.finance,MATIC,C
3287,BREW,WMATIC,759.75,265308.43,MATIC,,FARM,https://polybrew.finance,2021-06-28,https://polybrew.finance,MATIC,C
3288,BRICK,,79951.76,39.48,BSC,48.377072873498946,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3289,BRICK,BNB,23451.39,161.53,BSC,401.1505013039601,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3290,BRICK,BTCB,9111.45,138.59,BSC,298.7942842621488,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3291,BRICK,BUSD,67795.32,139.69,BSC,303.1883942673548,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3292,BRICK,Cake,19053.82,198.81,BSC,626.2362147329878,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3293,BRICK,ETH,8387.55,150.55,BSC,349.24745528962734,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3294,BRIGADEIRO,BNB,8912.33,366.61,BSC,3739.053740147443,FARM,https://olive.cash/farms,2021-06-28,https://olive.cash/farms,BSC,C
3295,BRN,ALLOY,1622.91,242.16,BSC,1017.4141084184516,FARM,https://farm.hyperjump.fi,2021-06-28,https://farm.hyperjump.fi,BSC,C
3296,BRRL,,641.33,71.14,BSC,103.54310722560042,FARM,https://bourbondefi.com,2021-06-28,https://bourbondefi.com,BSC,C
3297,BRRL,BNB,197.97,230.46,BSC,894.7834510282687,FARM,https://bourbondefi.com,2021-06-28,https://bourbondefi.com,BSC,C
3298,BRRL,BUSD,127.25,358.56,BSC,3444.927548637136,FARM,https://bourbondefi.com,2021-06-28,https://bourbondefi.com,BSC,C
3299,BRSK,,5624.29,54.17,MATIC,71.82364175774568,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3300,BRSK,AAVE,230.02,3336.91,MATIC,7368255916988261.0,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3301,BRSK,BTC,1649.95,466.69,MATIC,10226.68432284298,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3302,BRSK,DAI,317.73,2417.60,MATIC,1466941284397.727,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3303,BRSK,ETH,178.88,4308.79,MATIC,4.877659913432025e+19,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3304,BRSK,LINK,289.90,4074.27,MATIC,5.951348770391352e+18,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3305,BRSK,QUICK,287.09,2670.99,MATIC,15673445538326.916,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3306,BRSK,USDC,5132.99,467.06,MATIC,10264.479491698174,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3307,BRSK,WMATIC,4562.54,696.86,MATIC,99416.8741226937,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3308,BRU,,159.56,0.00,BSC,0.0,FARM,https://brussels.worldswap.finance,2021-06-28,https://brussels.worldswap.finance,BSC,D
3309,BRU,BNB,41.18,0.00,BSC,0.0,FARM,https://brussels.worldswap.finance,2021-06-28,https://brussels.worldswap.finance,BSC,D
3310,BRU,BNB,267.30,3758.85,BSC,3.447487612605501e+17,FARM,https://berlin.worldswap.finance,2021-06-28,https://berlin.worldswap.finance,BSC,D
3311,BRU,BUSD,17.95,0.00,BSC,0.0,FARM,https://brussels.worldswap.finance,2021-06-28,https://brussels.worldswap.finance,BSC,D
3312,BRUSH,,89160.25,70.95,FANTOM,103.1574923473681,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3313,BRUSH,,0.00,0,FANTOM,0.0,FARM,https://klingftm.borgswap.exchange,2021-06-28,https://klingftm.borgswap.exchange,FANTOM,C
3314,BRUSH,BOO,9695.16,326.26,FANTOM,2474.150647862471,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3315,BRUSH,CHAD,11264.82,458.79,FANTOM,9451.710650689089,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3316,BRUSH,CHAD,11228.42,149.49,FANTOM,344.5298693842591,FARM,CHAD,2021-06-28,CHAD,FANTOM,F
3317,BRUSH,FTM,131303.19,242.30,FANTOM,1018.9692558808146,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3318,BRUSH,SPIRIT,11637.65,272.32,FANTOM,1407.5811797795536,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3319,BRUSH,USDC,22848.12,284.92,FANTOM,1608.3909707823543,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3320,BRUSH,ZOO,16441.11,336.89,FANTOM,2760.1173996405837,FARM,https://paintswap.finance,2021-06-28,https://paintswap.finance,FANTOM,F
3321,BRY,,0.00,0,BSC,0.0,FARM,https://mouse.farm,2021-06-28,https://mouse.farm,BSC,D
3322,BRY,BNB,1557109.93,47.47,BSC,60.703615078577734,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
3323,BRY,BNB,557196.97,5.10,BSC,5.231914419820227,FARM,https://autofarm.network,2021-06-28,https://autofarm.network,BSC,C
3324,BRY,BNB,22333.73,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
3325,BRY,BNB,314304.12,1432.29,BSC,126302463.40270552,FARM,https://berrydata.co/,2021-06-28,https://berrydata.co/,BSC,D
3326,BRY,BNB,19272.16,72.35,BSC,106.01604915391802,FARM,https://app.swamp.finance,2021-06-28,https://app.swamp.finance,BSC,C
3327,BRY,BNB,22209.92,180.69,BSC,506.44403145315124,FARM,https://farms.pandaswap.xyz,2021-06-28,https://farms.pandaswap.xyz,BSC,C
3328,BRY,BNB,1843.58,315.21,BSC,2207.0788740384437,FARM,https://satis.finance,2021-06-28,https://satis.finance,BSC,C
3329,BRY,BNB,1105.29,8.91,BSC,9.317808332577604,FARM,https://frankenstein.finance,2021-06-28,https://frankenstein.finance,BSC,F
3330,BRY,MANY,3402.72,336.92,BSC,2760.967713768949,FARM,https://manyswap.io,2021-06-28,https://manyswap.io,BSC,D
3331,BRY,USDT,151125.90,273.03,BSC,1418.2431608911097,FARM,https://mdex.com,2021-06-28,https://mdex.com,BSC,C
3332,BRY,VEGAN,1191.24,472.84,BSC,10873.132576858176,FARM,https://veganswap.finance,2021-06-28,https://veganswap.finance,BSC,D
3333,BSC,,563.96,73.65,BSC,108.70632622771237,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3334,BSC,BNB,810.66,51.24,BSC,66.86929804533068,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3335,BSC,BNB,3707.24,11.20,BSC,11.849364470625323,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3336,BSC,TAPS,0.00,0,BSC,0.0,FARM,https://tapswap.finance,2021-06-28,https://tapswap.finance,BSC,D
3337,BSCDOG,BNB,253.25,2019.91,BSC,34532318582.57507,FARM,https://www.alchemistdefi.com,2021-06-28,https://www.alchemistdefi.com,BSC,D
3338,BSCDOG,MIST,431.07,1186.66,BSC,11792147.064443815,FARM,https://www.alchemistdefi.com,2021-06-28,https://www.alchemistdefi.com,BSC,D
3339,BSCPAD,BNB,2783519.74,265.56,BSC,1309.7338771864358,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
3340,BSCX,,80.70,158.47,BSC,386.11246632235543,FARM,https://donutdefi.com,2021-06-28,https://donutdefi.com,BSC,D
3341,BSCX,,201.69,0.00,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
3342,BSCX,,3854.88,153.09,BSC,360.75601388611415,FARM,https://kimochi.finance,2021-06-28,https://kimochi.finance,BSC,D
3343,BSCX,,0.44,6951.36,BSC,4.308598581999186e+29,FARM,https://bobadefi.com,2021-06-28,https://bobadefi.com,BSC,D
3344,BSCX,,295.49,286.94,BSC,1642.9776854052052,FARM,https://toad.farm,2021-06-28,https://toad.farm,BSC,D
3345,BSCX,,13242.68,95.35,BSC,159.15515152554832,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3346,BSCX,,59.19,236.32,BSC,954.4269830318701,FARM,https://fullsail.finance,2021-06-28,https://fullsail.finance,BSC,C
3347,BSCX,,1334.76,71.38,BSC,104.0312432103414,FARM,https://snek.farm,2021-06-28,https://snek.farm,BSC,C
3348,BSCX,,278.64,248.52,BSC,1090.2847235355828,FARM,https://mouse.farm,2021-06-28,https://mouse.farm,BSC,D
3349,BSCX,,1967.64,78.57,BSC,119.20902959024238,FARM,https://thelab.finance,2021-06-28,https://thelab.finance,BSC,C
3350,BSCX,,2643.36,43.29,BSC,54.13266200224178,FARM,https://jaguarswap.com,2021-06-28,https://jaguarswap.com,BSC,C
3351,BSCX,BNB,1707383.13,43.29,BSC,54.13266200224178,FARM,https://pancakeswap.finance,2021-06-28,https://pancakeswap.finance,BSC,B
3352,BSCX,BNB,584597.97,4.86,BSC,4.9796950219431535,FARM,https://autofarm.network,2021-06-28,https://autofarm.network,BSC,C
3353,BSCX,BNB,7709.10,0,BSC,0.0,FARM,https://www.goosedefi.com,2021-06-28,https://www.goosedefi.com,BSC,C
3354,BSCX,BNB,24468.09,51.61,BSC,67.4869862041311,FARM,https://brickchain.finance,2021-06-28,https://brickchain.finance,BSC,C
3355,BSCX,BNB,51983.34,13.41,BSC,14.347900274835057,FARM,https://app.swamp.finance,2021-06-28,https://app.swamp.finance,BSC,C
3356,BSCX,BNB,13784.82,218.35,BSC,781.9761885199423,FARM,https://farms.pandaswap.xyz,2021-06-28,https://farms.pandaswap.xyz,BSC,C
3357,BSCX,BUSD,2476.01,0,BSC,0.0,FARM,https://money-pocket.dollaremon.fi,2021-06-28,https://money-pocket.dollaremon.fi,BSC,F
3358,BSCX,MANY,2786.18,411.47,BSC,5884.03406880057,FARM,https://manyswap.io,2021-06-28,https://manyswap.io,BSC,D
3359,BSG,DAI,8891.26,703.82,ETH,106450.27266614213,FARM,https://basis.gold,2021-06-28,https://basis.gold,ETH,D
3360,BSG,DAI,1221.92,0.00,ETH,0.0,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
3361,BSGS,DAI,8189.29,224.03,ETH,833.2031577682774,FARM,https://basis.gold,2021-06-28,https://basis.gold,ETH,D
3362,BSGS,DAI,3388.35,0.00,ETH,0.0,FARM,https://harvest.finance/,2021-06-28,https://harvest.finance/,ETH,C
3363,BSOV,ETH,4418.0966457,4.54257408,ETH,,POOL,Uniswap,2021-06-28,Uniswap,ETH,A
3364,BSP,ETH,1507.8043553,0.27653148000000005,ETH,,POOL,Sushi,2021-06-28,Sushi,ETH,A
3365,BSW,,13659759.09,404.43,BSC,5481.586624157769,FARM,https://biswap.org,2021-06-28,https://biswap.org,BSC,D
3366,BSW,BFG,856765.91,230.45,BSC,894.6846017438935,FARM,https://biswap.org,2021-06-28,https://biswap.org,BSC,D
3367,BSW,BNB,4935506.21,484.85,BSC,12254.181625179093,FARM,https://biswap.org,2021-06-28,https://biswap.org,BSC,D
3368,BSW,USDT,3093233.14,517.03,BSC,16869.844321927347,FARM,https://biswap.org,2021-06-28,https://biswap.org,BSC,D
3369,BTC,,13196.29,44.88,MATIC,56.59995437002288,FARM,https://polyfox.finance,2021-06-28,https://polyfox.finance,MATIC,F
3370,BTC,,78.68,0.00,MATIC,0.0,FARM,https://hawkdex.com,2021-06-28,https://hawkdex.com,MATIC,F
3371,BTC,,9.59,0.00,MATIC,0.0,FARM,https://farm.BoughtThe.top,2021-06-28,https://farm.BoughtThe.top,MATIC,F
3372,BTC,,338.93,115.61,MATIC,217.17165603168064,FARM,https://www.polystarter.fi,2021-06-28,https://www.polystarter.fi,MATIC,F
3373,BTC,,27.95,125.43,MATIC,249.78544365098134,FARM,https://polyvolve.finance,2021-06-28,https://polyvolve.finance,MATIC,D
3374,BTC,,80841.28,22.42,MATIC,25.12351346069661,FARM,https://polygaj.finance,2021-06-28,https://polygaj.finance,MATIC,C
3375,BTC,,209.45,19.46,MATIC,21.47619636037925,FARM,https://gameswap.netlify.app/,2021-06-28,https://gameswap.netlify.app/,MATIC,D
3376,BTC,,147849.05,6.17,MATIC,6.363765772569052,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
3377,BTC,,49196.98,11.27,MATIC,11.927662326091305,FARM,https://www.blackswap.finance,2021-06-28,https://www.blackswap.finance,MATIC,C
3378,BTC,,7633.25,0,MATIC,0.0,FARM,https://www.polycake.finance,2021-06-28,https://www.polycake.finance,MATIC,C
3379,BTC,,38.21,0,MATIC,0.0,FARM,https://polyrangers.finance,2021-06-28,https://polyrangers.finance,MATIC,F
3380,BTC,,4824.18,37.41,MATIC,45.34040379229847,FARM,https://www.polyshark.finance,2021-06-28,https://www.polyshark.finance,MATIC,F
3381,BTC,,847.16,420.17,MATIC,6421.568835199123,FARM,https://polyvalent.finance,2021-06-28,https://polyvalent.finance,MATIC,D
3382,BTC,,3652.44,29.15,MATIC,33.82779313126343,FARM,https://polyfi.io,2021-06-28,https://polyfi.io,MATIC,D
3383,BTC,,70.42,54.89,MATIC,73.06337754831993,FARM,https://www.polyape.online/,2021-06-28,https://www.polyape.online/,MATIC,D
3384,BTC,,193.33,0,MATIC,0.0,FARM,https://polypanda.finance,2021-06-28,https://polypanda.finance,MATIC,D
3385,BTC,,692.78,64.26,MATIC,90.03441455149917,FARM,https://www.jurassicfarm.app,2021-06-28,https://www.jurassicfarm.app,MATIC,F
3386,BTC,,36.97,119.48,MATIC,229.64585093221675,FARM,https://polyce.io,2021-06-28,https://polyce.io,MATIC,C
3387,BTC,,35.50,336.30,MATIC,2743.4456794266353,FARM,https://lumberjack.finance,2021-06-28,https://lumberjack.finance,MATIC,C
3388,BTC,,31.75,796.82,MATIC,264941.0528415694,FARM,https://www.monkefarm.finance,2021-06-28,https://www.monkefarm.finance,MATIC,F
3389,BTC,,5906.62,0,MATIC,0.0,FARM,https://polylion.exchange,2021-06-28,https://polylion.exchange,MATIC,C
3390,BTC,,11289.73,86.85,MATIC,138.08756950677937,FARM,https://polybull.finance,2021-06-28,https://polybull.finance,MATIC,C
3391,BTC,,1837.02,33.76,MATIC,40.13610848012463,FARM,https://www.orcinuslabs.ca,2021-06-28,https://www.orcinuslabs.ca,MATIC,C
3392,BTC,,0.00,0,MATIC,0.0,FARM,https://www.polyapefinance.com,2021-06-28,https://www.polyapefinance.com,MATIC,C
3393,BTC,,181.44,272.78,MATIC,1414.480392050801,FARM,https://polywolf.finance,2021-06-28,https://polywolf.finance,MATIC,F
3394,BTC,,9.27,955.34,MATIC,1246195.2286754774,FARM,https://www.polygoat.finance,2021-06-28,https://www.polygoat.finance,MATIC,F
3395,BTC,,17.91,25.43,MATIC,28.944443382219198,FARM,https://www.polysnake.finance,2021-06-28,https://www.polysnake.finance,MATIC,F
3396,BTC,,2210.97,13.55,MATIC,14.508040264950338,FARM,https://stonk.farm/,2021-06-28,https://stonk.farm/,MATIC,D
3397,BTC,,3564.08,0.00,MATIC,0.0,FARM,https://www.polymaple.com/,2021-06-28,https://www.polymaple.com/,MATIC,C
3398,BTC,,6.46,68.83,MATIC,98.90394478600987,FARM,https://www.polyswan.finance,2021-06-28,https://www.polyswan.finance,MATIC,D
3399,BTC,,0.12,130083.27,MATIC,4.5557433753843015e+242,FARM,https://www.polyion.net,2021-06-28,https://www.polyion.net,MATIC,F
3400,BTC,,24942.63,13.11,MATIC,14.00549483056459,FARM,https://polypingu.finance,2021-06-28,https://polypingu.finance,MATIC,C
3401,BTC,,32577.01,21.42,MATIC,23.87925720538584,FARM,https://farms.goldenbull.finance,2021-06-28,https://farms.goldenbull.finance,MATIC,C
3402,BTC,,92.27,30.46,MATIC,35.591021362707,FARM,https://defi.polyakita.com,2021-06-28,https://defi.polyakita.com,MATIC,D
3403,BTC,,91.22,681.24,MATIC,85272.26973395982,FARM,https://polygon.prismfinance.net,2021-06-28,https://polygon.prismfinance.net,MATIC,C
3404,BTC,,5.33,9543.98,MATIC,6.625171628156285e+38,FARM,https://polybutterfly.finance,2021-06-28,https://polybutterfly.finance,MATIC,F
3405,BTC,,173.77,561.61,MATIC,26230.995451062732,FARM,https://southpark.finance/,2021-06-28,https://southpark.finance/,MATIC,D
3406,BTC,,1187.56,116.61,MATIC,220.34912570995027,FARM,https://polycash.finance,2021-06-28,https://polycash.finance,MATIC,F
3407,BTC,,4205.32,234.86,MATIC,939.2414863183456,FARM,https://dinosaurfinance.vercel.app,2021-06-28,https://dinosaurfinance.vercel.app,MATIC,F
3408,BTC,,21.76,485.65,MATIC,12352.1044173782,FARM,https://www.polytiger.com/,2021-06-28,https://www.polytiger.com/,MATIC,D
3409,BTC,,2.37,1304.56,MATIC,36874982.86803432,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
3410,BTC,,2.37,3913.67,MATIC,1.3993638397053307e+18,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
3411,BTC,,2.37,10436.45,MATIC,7.317145773838476e+41,FARM,https://polydeer.finance,2021-06-28,https://polydeer.finance,MATIC,C
3412,BTC,,0.98,1542.09,MATIC,362742903.8571284,FARM,https://avengers.exchange,2021-06-28,https://avengers.exchange,MATIC,D
3413,BTC,,233.79,456.09,MATIC,9200.37252812779,FARM,https://berserkfinance.com,2021-06-28,https://berserkfinance.com,MATIC,D
3414,BTC,,1613.90,24.87,MATIC,28.224867009996778,FARM,https://polygon.space-defi.com/,2021-06-28,https://polygon.space-defi.com/,MATIC,C
3415,BTC,,17.35,8077.83,MATIC,4.9148652575908934e+33,FARM,https://www.glockswap.com,2021-06-28,https://www.glockswap.com,MATIC,F
3416,BTC,,72506.41,4.09,MATIC,4.174553853830032,FARM,https://8ballfinance.io,2021-06-28,https://8ballfinance.io,MATIC,C
3417,BTC,,42018.48,195.41,MATIC,602.0874364570286,FARM,https://polyvertex.finance/farms,2021-06-28,https://polyvertex.finance/farms,MATIC,C
3418,BTC,,667.74,0.00,MATIC,0.0,FARM,https://polymax.club,2021-06-28,https://polymax.club,MATIC,D
